지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2025-04-30 1:00,12.1,,,,1.7,,20,,42,,5.9,-0.4,1003.4,,1013.7,,,9,,9,,,0,0,,,2193,,,8.9,,14.7,14.6,15.8,15.2
108,서울,2025-04-30 2:00,11.4,,,,1.5,,50,,44,,5.9,-0.4,1003.3,,1013.6,,,9,,9,,,0,0,,,2082,,,8.2,,14.3,14.1,15.5,15.1
108,서울,2025-04-30 3:00,10.8,,,,2.1,,50,,48,,6.2,0.2,1003.1,,1013.4,,,9,,9,,,0,0,,,2043,,,7.7,,13.9,13.7,15.3,15.1
108,서울,2025-04-30 4:00,10.4,,,,1.6,,50,,51,,6.4,0.6,1003.4,,1013.8,,,9,,9,,,0,0,,,1993,,,7.2,,13.5,13.4,15.1,15
108,서울,2025-04-30 5:00,10.3,,,,1.8,,20,,52,,6.5,0.8,1003.3,,1013.7,,,9,,9,,,0,0,,,1988,,,7,,13.1,13,14.9,14.9
108,서울,2025-04-30 6:00,10,,,,1.9,,50,,53,,6.5,0.8,1003.4,,1013.8,,0,,0.01,,,,5,0,Ci,,1977,,,7.3,,12.9,12.7,14.7,14.8
108,서울,2025-04-30 7:00,10.7,,,,1.7,,50,,54,,6.9,1.7,1003.6,,1013.9,,0.3,,0.3,,,,5,0,Ci,,1940,,,10.2,,12.7,12.5,14.5,14.7
108,서울,2025-04-30 8:00,13.8,,,,2.4,,50,,47,,7.4,2.6,1003.8,,1014,,1,,0.94,,,,6,0,Ci,,1828,,,16.1,,13.1,12.4,13.9,14.3
108,서울,2025-04-30 9:00,16.7,,,,2,,50,,40,,7.6,3,1003.9,,1014,,1,,1.72,,,,2,0,Ci,,1835,,,25.5,,13.9,13.1,14,14.4
108,서울,2025-04-30 10:00,19.6,,,,1.2,,160,,35,,8,3.7,1003.7,,1013.7,,1,,2.38,,,,5,0,Ci,,1996,,,33.3,,15.1,13.9,13.9,14.3
108,서울,2025-04-30 11:00,21.7,,,,3.1,,180,,28,,7.2,2.3,1003.6,,1013.5,,1,,2.92,,,,1,0,Ci,,2703,,,39.2,,16.6,15.1,13.9,14.1
108,서울,2025-04-30 12:00,23.5,,,,5,,180,,25,,7.2,2.3,1002.9,,1012.7,,1,,3.45,,,,4,0,Ci,,2830,,,42.8,,18.2,16.4,13.7,13.8
108,서울,2025-04-30 13:00,24.5,,,,4.7,,200,,22,,6.7,1.3,1002.3,,1012.1,,1,,3.38,,,,6,0,Ci,,2581,,,43.5,,19.6,17.8,13.9,13.6
108,서울,2025-04-30 14:00,25.5,,,,4.5,,230,,23,,7.5,2.8,1002,,1011.8,,1,,3.45,,,,0,0,,,3093,,,45.9,,20.6,18.9,14.2,13.6
108,서울,2025-04-30 15:00,25.5,,,,4.7,,230,,23,,7.5,2.8,1001.5,,1011.3,,1,,3.15,,,,0,0,,,2591,,,43.3,,21.3,19.8,14.5,13.6
108,서울,2025-04-30 16:00,25.6,,,,4.2,,230,,23,,7.5,2.9,1000.9,,1010.6,,1,,2.63,,,,0,0,,,2921,,,39,,21.5,20.2,15.2,13.9
108,서울,2025-04-30 17:00,25.1,,,,4.1,,200,,24,,7.6,3,1000.7,,1010.5,,1,,1.92,,,,0,0,,,2566,,,32.3,,21.4,20.3,15.8,14.3
108,서울,2025-04-30 18:00,24.1,,,,3.7,,250,,26,,7.7,3.3,1000.3,,1010.1,,1,,1.14,,,,0,0,,,2944,,,22.7,,21.1,20,16,14.3
108,서울,2025-04-30 19:00,22.4,,,,2.4,,230,,29,,7.8,3.4,1000.3,,1010.2,,0.7,,0.33,,,,0,0,,,2971,,,18.3,,20.4,19.6,16.5,14.7
108,서울,2025-04-30 20:00,20.4,,,,2.5,,270,,33,,7.8,3.5,1000.5,,1010.4,,0,,0.01,,,,5,0,,,2815,,,15.9,,19.6,18.7,16.4,14.7
108,서울,2025-04-30 21:00,19.4,,,,1.7,,230,,34,,7.6,3.1,1001.1,,1011.1,,,9,,9,,,5,0,Ci,,2633,,,14.5,,18.6,17.9,16.4,14.7
108,서울,2025-04-30 22:00,19.2,,,,1.9,,200,,35,,7.7,3.3,1001.1,,1011.1,,,9,,9,,,7,1,,,2252,,,14.2,,18,17.6,17,15.4
108,서울,2025-04-30 23:00,18.2,,,,1.2,,160,,38,,7.9,3.6,1000.7,,1010.7,,,9,,9,,,6,5,,72,2074,,,13.4,,17.6,17.2,16.9,15.6
108,서울,2025-05-01 0:00,17.4,,,,2.3,,140,,41,,8.1,3.9,999.5,,1009.5,,,9,,9,,,3,0,,,2127,,,12.5,,17.1,16.5,16.4,15.3
108,서울,2025-05-01 1:00,16.9,,,,1.2,,200,,44,,8.4,4.5,999.9,,1010,,,9,,9,,,0,0,,,2136,,,11.5,,16.7,16,16.1,15.2
108,서울,2025-05-01 2:00,16.1,,,,1,,20,,45,,8.2,4.1,999.3,,1009.4,,,9,,9,,,7,3,,,2136,,,11.1,,16.2,15.9,16.6,15.7
108,서울,2025-05-01 3:00,16.1,,,,1.9,,180,,42,,7.6,3.1,998.8,,1008.9,,,9,,9,,,1,0,Ci,,2304,,,10.5,,15.8,15.6,16.4,15.7
108,서울,2025-05-01 4:00,15.9,,,,1.4,,180,,39,,7,1.9,998.6,,1008.7,,,9,,9,,,6,6,Ac,27,2943,,,11.1,,15.4,15.2,16.2,15.7
108,서울,2025-05-01 5:00,16.7,,,,2.5,,140,,31,,5.9,-0.5,998,,1008.1,,,9,,9,,,6,6,Ac,27,3070,,,12,,15.3,15,16,15.6
108,서울,2025-05-01 6:00,16.6,,,,2.7,,140,,28,,5.3,-2,997.2,,1007.3,,0,,0,,,,7,2,ScAcCi,15,3056,,,11.7,,15.1,14.8,15.8,15.5
108,서울,2025-05-01 7:00,16.9,,,,2.5,,110,,31,,6,-0.3,996.5,,1006.5,,0,,0.2,,,,8,5,ScCi,15,2795,,,13.7,,15.1,14.7,15.7,15.4
108,서울,2025-05-01 8:00,17.6,,,,1,,160,,34,,6.8,1.5,997.2,,1007.2,,0,,0.49,,,,9,3,ScAs,15,3329,,,15.9,,15.2,14.7,15.4,15.3
108,서울,2025-05-01 9:00,17.4,,,,2.1,,180,,42,,8.3,4.3,997.3,,1007.3,,0,,0.11,,,,10,6,ScAs,17,3083,,,15.1,,15.3,14.8,15.3,15.2
108,서울,2025-05-01 10:00,16,,0.6,,1.8,,200,,61,,11,8.4,997.1,,1007.2,,0,,0.05,,,,10,9,CbStNs,6,520,,1,13.1,,15.1,14.8,15.1,15
108,서울,2025-05-01 11:00,14.3,,4.8,,1.1,,110,,82,,13.3,11.2,996.7,,1006.8,,0,,0.11,,,,10,8,StNs,9,505,,1901,13.3,,14.9,14.6,15,14.8
108,서울,2025-05-01 12:00,14,,4.9,,2.5,,110,,90,,14.3,12.3,995.6,,1005.7,,0,,0.11,,,,10,8,StNs,7,541,,1901,13.6,,14.7,14.4,14.9,14.8
108,서울,2025-05-01 13:00,13.7,,4.8,,1.5,,90,,89,,13.9,11.9,995.5,,1005.6,,0,,0.18,,,,10,9,StNs,4,289,,1901,13.4,,14.6,14.2,14.8,14.7
108,서울,2025-05-01 14:00,14,,5.9,,1.2,,70,,91,,14.5,12.5,995.2,,1005.3,,0,,0.24,,,,10,8,StNs,5,749,,1901,14.7,,14.4,14,14.7,14.6
108,서울,2025-05-01 15:00,14.4,,0.1,,1.6,,180,,92,,15.1,13.1,994.2,,1004.3,,0,,0.18,,,,10,8,StNs,3,498,,1901,15,,14.5,14.1,14.6,14.6
108,서울,2025-05-01 16:00,14.4,,0,,3,,200,,91,,14.9,12.9,994.1,,1004.2,,0,,0.16,,,,10,10,St,2,561,,190201,14.6,,14.6,14.2,14.5,14.5
108,서울,2025-05-01 17:00,14.4,,0,,2.1,,230,,91,,14.9,12.9,994.1,,1004.2,,0,,0.1,,,,10,10,St,2,404,,1902,14.3,,14.7,14.3,14.4,14.4
108,서울,2025-05-01 18:00,14.4,,,9,2.7,,250,,90,,14.7,12.7,993.9,,1004,,0,,0.11,,,,10,10,St,3,409,,19,14.5,,14.7,14.3,14.4,14.4
108,서울,2025-05-01 19:00,14.1,,,9,2.6,,250,,89,,14.3,12.3,994.1,,1004.2,,0,,0.09,,,,7,7,,2,336,,19,13.8,,14.7,14.3,14.4,14.3
108,서울,2025-05-01 20:00,13.6,,,9,2.2,,230,,87,,13.5,11.4,994.7,,1004.8,,0,,0.02,,,,4,4,,2,472,,19,13.1,,14.6,14.3,14.3,14.3
108,서울,2025-05-01 21:00,13.2,,,9,2.7,,200,,89,,13.5,11.4,995.8,,1006,,,9,,9,,,10,10,St,2,365,,19,12.7,,14.5,14.2,14.3,14.3
108,서울,2025-05-01 22:00,12.8,,,9,2.9,,230,,87,,12.8,10.6,996,,1006.2,,,9,,9,,,2,2,,2,570,,19,12.2,,14.3,14,14.3,14.2
108,서울,2025-05-01 23:00,11.9,,,9,2.9,,230,,87,,12,9.7,996.6,,1006.8,,,9,,9,,,1,1,,8,574,,19,10.1,,14.1,14,14.4,14.4
108,서울,2025-05-02 0:00,11.3,,,9,2,,230,,84,,11.2,8.6,996.9,,1007.1,,,9,,9,,,0,0,,,779,,19,9,,13.7,13.5,14.1,14
108,서울,2025-05-02 1:00,10.4,,,,2.6,,250,,77,,9.7,6.5,997.1,,1007.4,,,9,,9,,,0,0,,,1573,,19,8,,13.2,13.3,14.2,14.2
108,서울,2025-05-02 2:00,9.8,,,,2.5,,250,,75,,9,5.5,997.2,,1007.5,,,9,,9,,,0,0,,,2087,,,7.3,,12.8,12.9,14.1,14.2
108,서울,2025-05-02 3:00,9.5,,,,2.8,,250,,76,,9,5.4,997.5,,1007.8,,,9,,9,,,0,0,,,2018,,,6.9,,12.3,12.6,14.1,14.3
108,서울,2025-05-02 4:00,9.2,,,,3.5,,250,,77,,8.9,5.3,997.7,,1008,,,9,,9,,,0,0,,,2934,,,6.6,,11.9,12.3,14,14.2
108,서울,2025-05-02 5:00,8.8,,,,2.9,,250,,78,,8.8,5.1,997.7,,1008.1,,,9,,9,,,0,0,,,3012,,,6.3,,11.6,12,13.8,14.2
108,서울,2025-05-02 6:00,8.2,,,,1.9,,270,,82,,8.9,5.3,998.1,,1008.5,,0.1,,0.02,,,,0,0,,,2727,,,6.2,,11.3,11.8,13.7,14.1
108,서울,2025-05-02 7:00,8.5,,,,2.1,,270,,83,,9.2,5.7,998.6,,1009,,0.8,,0.37,,,,0,0,,,2558,,,8.4,,11.1,11.5,13.5,14
108,서울,2025-05-02 8:00,9.9,,,,3.5,,290,,75,,9.1,5.6,998.9,,1009.2,,0.9,,0.99,,,,1,1,Sc,10,2933,,,13.6,,11.5,11.3,12.7,13.4
108,서울,2025-05-02 9:00,11.6,,,,2.6,,290,,68,,9.2,5.8,999.9,,1010.2,,1,,1.88,,,,2,2,Sc,12,2589,,,20.2,,11.5,11.3,12.1,13.1
108,서울,2025-05-02 10:00,13.3,,,,3.3,,290,,58,,8.8,5.1,1000.1,,1010.3,,1,,2.61,,,,2,0,Ci,,2890,,,24.1,,12.2,12.2,12.9,13.5
108,서울,2025-05-02 11:00,14.8,,,,3.5,,290,,48,,8,3.8,1000.2,,1010.4,,1,,3.13,,,,5,0,Ci,,3172,,,26,,13.5,12.9,12.4,13
108,서울,2025-05-02 12:00,16.5,,,,2.8,,270,,49,,9.2,5.7,999.8,,1009.9,,1,,3.22,,,,8,0,Ci,,2607,,,27.2,,14.7,14,12.6,13
108,서울,2025-05-02 13:00,17,,,,4.9,,290,,40,,7.7,3.2,999.7,,1009.8,,1,,3.36,,,,7,0,Ci,,2668,,,27.9,,15.9,15.1,12.6,12.8
108,서울,2025-05-02 14:00,17.6,,,,4.2,,290,,35,,7,1.9,999.4,,1009.4,,0.9,,3.07,,,,8,0,Ci,,3325,,,24.2,,16.8,15.9,12.9,12.8
108,서울,2025-05-02 15:00,18.2,,,,3.4,,250,,46,,9.5,6.3,999.2,,1009.2,,0.3,,2.01,,,,7,0,Ci,,3028,,,27.9,,16.7,16.1,13,12.6
108,서울,2025-05-02 16:00,17.2,,,,4.8,,250,,44,,8.6,4.8,999.5,,1009.6,,0.6,,2.04,,,,7,7,Ac,45,3050,,,21.6,,17.3,16.7,13.7,13.1
108,서울,2025-05-02 17:00,16.9,,,,2.8,,270,,43,,8.2,4.2,999,,1009.1,,0.2,,1.1,,,,7,7,Ac,35,3067,,,19.4,,17.2,16.6,13.9,13.1
108,서울,2025-05-02 18:00,16.2,,,,2.6,,250,,42,,7.7,3.2,999,,1009.1,,0.3,,0.7,,,,8,8,Ac,34,3390,,,15.9,,16.9,16.4,14.1,13.2
108,서울,2025-05-02 19:00,15.2,,,,2.7,,270,,46,,7.9,3.6,999,,1009.1,,0,,0.16,,,,9,9,,30,3128,,,13.7,,16.4,16.1,14.5,13.6
108,서울,2025-05-02 20:00,14.4,,,,2.4,,290,,49,,8,3.8,999.6,,1009.8,,0,,0.01,,,,10,10,,23,3442,,,12.5,,15.9,15.9,15.1,14.2
108,서울,2025-05-02 21:00,13.8,,,,0.6,,230,,51,,8,3.8,999.1,,1009.3,,,9,,9,,,10,10,As,30,3375,,,12.2,,15.4,15.4,15.1,14.3
108,서울,2025-05-02 22:00,13.7,,0,,2.7,,250,,51,,8,3.7,999.6,,1009.8,,,9,,9,,,10,10,As,34,3181,,1,11.9,,15,15,15.1,14.4
108,서울,2025-05-02 23:00,13.5,,0,,3,,230,,53,,8.1,4,999.6,,1009.8,,,9,,9,,,10,10,As,31,2740,,1,11.5,,14.7,14.7,15.1,14.5
108,서울,2025-05-03 0:00,12.9,,,9,2.7,,250,,60,,8.9,5.3,999.6,,1009.8,,,9,,9,,,10,10,,,2857,,,11.3,,14.4,14.5,15,14.5
108,서울,2025-05-03 1:00,12.6,,0,,1.7,,290,,49,,7.1,2.1,998.8,,1009,,,9,,9,,,10,1,ScAs,19,3457,,1,11,,14.1,14.1,14.6,14.3
108,서울,2025-05-03 2:00,12.5,,0,,2,,270,,50,,7.2,2.3,998.8,,1009,,,9,,9,,,10,4,ScAs,19,3036,,1,10.9,,13.9,14,14.8,14.5
108,서울,2025-05-03 3:00,11.5,,0.2,,1.9,,250,,65,,8.8,5.1,999.1,,1009.4,,,9,,9,,,10,6,ScAs,17,1704,,1,10.5,,13.6,13.8,14.7,14.5
108,서울,2025-05-03 4:00,10.7,,0.4,,1.4,,290,,76,,9.7,6.6,999.4,,1009.7,,,9,,9,,,10,6,StNs,9,1678,,1,10.2,,13.3,13.5,14.6,14.5
108,서울,2025-05-03 5:00,10,,2.1,,1,,250,,84,,10.3,7.4,999.3,,1009.6,,,9,,9,,,10,7,StNs,6,763,,1901,10,,13,13.3,14.5,14.5
108,서울,2025-05-03 6:00,9.8,,1.5,,1.5,,320,,86,,10.4,7.5,998.9,,1009.2,,0,,0,,,,10,7,StNs,5,994,,1901,9.9,,12.8,13,14.4,14.4
108,서울,2025-05-03 7:00,9.6,,1.7,,1.3,,360,,88,,10.5,7.7,998.9,,1009.2,,0,,0.03,,,,10,7,StNs,5,993,,1901,10.1,,12.5,12.8,14.2,14.4
108,서울,2025-05-03 8:00,9.9,,1,,1.8,,70,,89,,10.8,8.1,997.3,,1007.6,,0,,0.12,,,,10,7,StNs,4,1022,,1901,11,,12.4,12.6,14.1,14.3
108,서울,2025-05-03 9:00,10.3,,0.1,,1.9,,20,,89,,11.1,8.5,997.2,,1007.5,,0,,0.2,,,,10,6,StNs,4,639,,1901,11.5,,12.4,12.6,14,14.2
108,서울,2025-05-03 10:00,10.6,,0.1,,0.9,,250,,87,,11.1,8.5,997.5,,1007.8,,0,,0.23,,,,10,8,StNs,4,882,,1901,11.9,,12.5,12.7,13.8,14.2
108,서울,2025-05-03 11:00,10.8,,0.2,,2,,290,,90,,11.6,9.2,997.5,,1007.8,,0,,0.29,,,,10,8,StNs,4,812,,1901,13.1,,12.6,12.8,13.8,14.1
108,서울,2025-05-03 12:00,11.5,,0,,2.7,,270,,89,,12,9.7,997,,1007.2,,0,,0.74,,,,10,9,ScAs,6,869,,1901,17.7,,12.6,12.7,13.4,13.7
108,서울,2025-05-03 13:00,11.8,,,9,3.7,,270,,83,,11.4,8.9,996.8,,1007,,0,,1.03,,,,8,5,ScAc,6,2315,,19,18.2,,13,12.8,12.9,13.2
108,서울,2025-05-03 14:00,13.6,,,9,3.2,,270,,70,,10.9,8.2,996.2,,1006.4,,0.5,,2.53,,,,9,9,Sc,8,3088,,,20.4,,13.8,13.7,13.5,13.7
108,서울,2025-05-03 15:00,12.8,,,9,3.4,,320,,72,,10.6,7.8,996.1,,1006.3,,0,,0.67,,,,9,9,Sc,6,3170,,,14.9,,14.4,14.2,13.5,13.7
108,서울,2025-05-03 16:00,12.8,,,9,4.6,,250,,74,,10.9,8.2,996,,1006.2,,0,,0.51,,,,9,9,Sc,6,2610,,,14.7,,14.3,14.2,13.7,13.7
108,서울,2025-05-03 17:00,12.8,,,9,2.9,,250,,79,,11.6,9.2,996.3,,1006.5,,0,,0.33,,,,8,8,Sc,6,2448,,,15,,14.1,14.1,13.8,13.7
108,서울,2025-05-03 18:00,13,,,9,3.2,,250,,76,,11.3,8.8,996.2,,1006.4,,0.1,,0.52,,,,5,5,Sc,7,2369,,,13.7,,14.2,14.1,13.9,13.7
108,서울,2025-05-03 19:00,12.7,,,9,3.2,,230,,74,,10.8,8.1,996.8,,1007,,0.6,,0.37,,,,1,1,,6,1962,,,12,,14.2,14.1,13.9,13.8
108,서울,2025-05-03 20:00,11.6,,,9,2.9,,270,,79,,10.7,8,997.8,,1008.1,,0,,0.03,,,,2,2,,5,1621,,,10.8,,13.9,13.9,14,13.8
108,서울,2025-05-03 21:00,10.9,,,9,2.3,,270,,81,,10.5,7.7,998.6,,1008.9,,,9,,9,,,1,1,Sc,5,1233,,,9.7,,13.5,13.4,13.6,13.5
108,서울,2025-05-03 22:00,10.3,,,9,1.6,,230,,83,,10.4,7.5,998.8,,1009.1,,,9,,9,,,0,0,,,1087,,,8.6,,13.1,13.2,13.8,13.7
108,서울,2025-05-03 23:00,9.9,,,9,2.6,,230,,86,,10.4,7.6,999.2,,1009.5,,,9,,9,,,0,0,,,1100,,,8.1,,12.7,12.9,13.9,13.9
108,서울,2025-05-04 0:00,9.6,,,9,2.3,,270,,86,,10.2,7.3,999.7,,1010,,,9,,9,,,0,0,,,1177,,,7.7,,12.3,12.6,13.8,13.9
108,서울,2025-05-04 1:00,9.2,,,,1.3,,270,,88,,10.2,7.3,999.7,,1010.1,,,9,,9,,,0,0,,,1001,,,7.1,,12.1,12.3,13.7,13.9
108,서울,2025-05-04 2:00,8.9,,,,1.9,,250,,90,,10.2,7.3,999.5,,1009.9,,,9,,9,,,0,0,,,1185,,,6.8,,11.7,12,13.6,13.8
108,서울,2025-05-04 3:00,8.8,,,,1.9,,270,,88,,9.9,6.9,999.9,,1010.3,,,9,,9,,,0,0,,,1543,,,6.7,,11.5,11.7,13.5,13.8
108,서울,2025-05-04 4:00,8.4,,,,0.7,,290,,88,,9.7,6.5,1000,,1010.4,,,9,,9,,,0,0,,,1309,,,6.1,,11.2,11.5,13.3,13.7
108,서울,2025-05-04 5:00,8.4,,,,1.7,,250,,92,,10.1,7.1,1000.5,,1010.9,,,9,,9,,,0,0,,,1475,,,6,,10.9,11.2,13.2,13.7
108,서울,2025-05-04 6:00,8.3,,,,1.4,,250,,91,,9.9,6.9,1000.6,,1011,,0,,0.01,,,,0,0,,,1251,,,6.1,,10.7,11,13,13.6
108,서울,2025-05-04 7:00,8.7,,,,0.7,,230,,91,,10.2,7.3,1001.1,,1011.5,,0.9,,0.4,,,,1,0,Ci,,1378,,,8.5,,10.5,10.8,12.9,13.5
108,서울,2025-05-04 8:00,10.6,,,,2.5,,180,,84,,10.7,8,1001.2,,1011.5,,1,,1.1,,,,5,0,Ci,,2132,,,15.1,,11,10.7,12.3,13
108,서울,2025-05-04 9:00,12.7,,,,2.2,,180,,73,,10.6,7.9,1001.2,,1011.4,,1,,1.82,,,,4,0,Ci,,2082,,,20.5,,12.1,11.2,12.1,12.7
108,서울,2025-05-04 10:00,14.4,,,,2.7,,200,,65,,10.6,7.8,1001.4,,1011.6,,1,,2.48,,,,4,0,Ci,,2445,,,24.6,,12.7,12.1,12,12.6
108,서울,2025-05-04 11:00,16.4,,,,3.6,,200,,56,,10.4,7.5,1000.9,,1011,,1,,3.06,,,,6,0,Ci,,1869,,,27.4,,13.8,13.2,12.1,12.5
108,서울,2025-05-04 12:00,17.9,,,,5.4,,250,,38,,7.7,3.3,1000.5,,1010.5,,1,,3.21,,,,5,0,Ci,,2605,,,27.9,,15.2,14.5,12.1,12.4
108,서울,2025-05-04 13:00,18.9,,,,6.6,,250,,31,,6.7,1.3,1000.4,,1010.4,,1,,3.57,,,,0,0,,,3125,,,30.7,,16.4,15.6,12.3,12.3
108,서울,2025-05-04 14:00,19.7,,,,5.6,,270,,24,,5.5,-1.4,1000.1,,1010.1,,1,,3.58,,,,0,0,,,3169,,,31.7,,17.3,16.5,12.6,12.3
108,서울,2025-05-04 15:00,19.7,,,,5.7,,250,,29,,6.6,1.1,1000,,1010,,1,,3.23,,,,0,0,,,2899,,,30.8,,17.7,17,13,12.4
108,서울,2025-05-04 16:00,18.8,,,,5.3,,250,,32,,6.9,1.7,1000.2,,1010.2,,1,,2.67,,,,0,0,,,3397,,,28.3,,17.8,17.3,13.5,12.7
108,서울,2025-05-04 17:00,18.7,,,,3.6,,250,,35,,7.5,2.9,1000.2,,1010.2,,1,,1.95,,,,0,0,,,2668,,,24.2,,17.7,17.3,14.1,13.1
108,서울,2025-05-04 18:00,18,,,,4.4,,250,,38,,7.8,3.4,999.9,,1009.9,,1,,1.15,,,,0,0,,,2399,,,17.8,,17.3,17,14.3,13.1
108,서울,2025-05-04 19:00,16,,,,4,,270,,42,,7.6,3,1000.5,,1010.6,,0.9,,0.38,,,,0,0,,,2084,,,14.3,,16.6,16.6,14.6,13.4
108,서울,2025-05-04 20:00,14.4,,,,2.2,,290,,52,,8.5,4.6,1001.8,,1012,,0,,0.02,,,,0,0,,,2092,,,12.1,,16.1,15.9,14.6,13.4
108,서울,2025-05-04 21:00,13.2,,,,1.4,,270,,60,,9,5.5,1002.7,,1012.9,,,9,,9,,,0,0,,,2213,,,10.8,,15.4,15.3,14.7,13.6
108,서울,2025-05-04 22:00,12.4,,,,1.7,,270,,64,,9.2,5.7,1003,,1013.3,,,9,,9,,,0,0,,,2110,,,9.8,,14.8,14.7,14.6,13.7
108,서울,2025-05-04 23:00,12,,,,1.7,,200,,67,,9.3,6,1003.5,,1013.8,,,9,,9,,,0,0,,,1922,,,9.2,,14.2,13.9,14,13.3
108,서울,2025-05-05 0:00,11.1,,,,1.1,,230,,70,,9.2,5.8,1003.8,,1014.1,,,9,,9,,,0,0,,,1939,,,8.4,,13.7,13.6,14.1,13.6
108,서울,2025-05-05 1:00,10.8,,,,2.2,,230,,72,,9.3,5.9,1004.2,,1014.5,,,9,,9,,,0,0,,,1891,,,8.2,,13.2,13.2,14.1,13.7
108,서울,2025-05-05 2:00,10.2,,,,0.6,,250,,75,,9.3,5.9,1003.9,,1014.3,,,9,,9,,,2,1,,,1719,,,7.5,,12.9,12.7,13.8,13.5
108,서울,2025-05-05 3:00,9.7,,,,1.2,,50,,80,,9.6,6.4,1003.7,,1014.1,,,9,,9,,,7,0,Ci,,1515,,,7.2,,12.4,12.6,14,13.9
108,서울,2025-05-05 4:00,9.4,,,,1.8,,20,,80,,9.4,6.1,1003.3,,1013.7,,,9,,9,,,7,5,AcCi,46,1506,,,8,,12.1,12.3,13.8,13.9
108,서울,2025-05-05 5:00,9.4,,,,2,,50,,80,,9.4,6.1,1003.4,,1013.8,,,9,,9,,,9,9,Ac,46,1613,,,8.4,,11.9,12.1,13.7,13.8
108,서울,2025-05-05 6:00,9.4,,,,1.3,,50,,79,,9.3,5.9,1003.6,,1014,,0,,0.02,,,,9,9,Ac,44,1605,,,8.7,,11.8,12,13.5,13.7
108,서울,2025-05-05 7:00,10.2,,,,2.4,,50,,80,,9.9,6.8,1003.4,,1013.8,,0,,0.16,,,,9,9,Ac,42,1671,,,10.3,,11.8,11.9,13.3,13.6
108,서울,2025-05-05 8:00,11.3,,,,2,,50,,75,,10,7,1003.3,,1013.6,,0,,0.43,,,,9,9,Ac,42,1652,,,12.6,,11.9,11.9,13,13.4
108,서울,2025-05-05 9:00,12.9,,,,2.6,,50,,67,,9.9,6.9,1002.7,,1013,,0.2,,0.92,,,,9,9,Ac,34,1729,,,15.3,,12.6,11.9,12.3,12.8
108,서울,2025-05-05 10:00,14,,,,2.3,,50,,60,,9.5,6.3,1002.4,,1012.6,,0.1,,1.29,,,,9,9,Ac,35,1858,,,17.7,,13.2,12.6,12.8,13.1
108,서울,2025-05-05 11:00,14.3,,,,2.9,,50,,59,,9.5,6.3,1001.9,,1012.1,,0,,0.83,,,,10,10,As,30,1752,,,16,,13.6,13.1,12.8,13.1
108,서울,2025-05-05 12:00,14.3,,,,2,,320,,57,,9.2,5.8,1002.7,,1012.9,,0,,0.6,,,,10,10,As,26,2018,,,15.4,,14,13.4,12.8,13
108,서울,2025-05-05 13:00,14.3,,,,1,,50,,55,,8.9,5.3,1002.1,,1012.3,,0,,0.39,,,,10,4,ScAs,15,2231,,,14.8,,14.1,13.6,13.1,13.2
108,서울,2025-05-05 14:00,14.8,,,,3.8,,50,,56,,9.3,6,1001,,1011.2,,0,,0.8,,,,10,3,ScAs,15,2032,,,16.2,,14.2,13.7,13.2,13.2
108,서울,2025-05-05 15:00,13.7,,,,4.6,,50,,55,,8.6,4.8,999.7,,1009.9,,0,,0.51,,,,10,10,As,30,2715,,,14.7,,14.2,13.9,13.2,13.2
108,서울,2025-05-05 16:00,13.5,,,,3.3,,50,,56,,8.6,4.8,999.1,,1009.3,,0,,0.48,,,,10,10,As,27,3320,,,14.2,,14.3,13.8,13.2,13.1
108,서울,2025-05-05 17:00,13.4,,,,3.2,,50,,54,,8.2,4.2,998.6,,1008.8,,0,,0.35,,,,10,10,As,25,3664,,,13.5,,14.2,13.8,13.4,13.3
108,서울,2025-05-05 18:00,13.1,,,,2.6,,50,,58,,8.7,5,998.8,,1009,,0,,0.18,,,,10,2,ScAs,15,3587,,,12.3,,14,13.6,13.3,13.1
108,서울,2025-05-05 19:00,12.7,,,,2.6,,50,,59,,8.6,4.8,999,,1009.2,,0,,0.06,,,,9,6,,19,3496,,,11.5,,13.8,13.5,13.5,13.4
108,서울,2025-05-05 20:00,12.6,,,,2.7,,50,,58,,8.4,4.5,999.1,,1009.3,,0,,0.01,,,,9,6,,17,3543,,,10.8,,13.6,13.4,13.5,13.4
108,서울,2025-05-05 21:00,12.5,,,,3.2,,50,,59,,8.5,4.6,999.7,,1009.9,,,9,,9,,,9,9,Sc,18,3720,,,10.6,,13.3,13.1,13.5,13.4
108,서울,2025-05-05 22:00,12.3,,,,3.2,,70,,60,,8.5,4.7,999.5,,1009.7,,,9,,9,,,9,9,,22,3453,,,10.3,,13.1,13,13.5,13.4
